date,INSTRUMENT_1_vol,INSTRUMENT_2_vol,INSTRUMENT_3_vol,INSTRUMENT_4_vol,INSTRUMENT_5_vol,INSTRUMENT_6_vol,INSTRUMENT_7_vol,INSTRUMENT_8_vol,INSTRUMENT_9_vol,INSTRUMENT_10_vol
2019-12-07,0,0,0,0,0,0,0,0,30645,133873
2019-12-08,0,0,0,0,0,0,0,0,29229,192445
2019-12-09,36224214,14218901,25247830,46942575,4838194,2420480,2784880,1643801,43123,247711
2019-12-10,60341277,22057674,26672068,38627913,5736979,1717367,3442187,1315832,49578,203994
2019-12-11,54733061,17391227,17317637,67361938,7417185,2484673,5974176,1635609,30886,159508
2019-12-12,109288154,33927152,34886965,145555415,17133096,5652604,9107516,2845589,43298,265131
2019-12-13,87808799,35223449,46499396,176010248,14130442,4091530,6952526,2285966,27435,153994
2019-12-14,0,0,0,0,0,0,0,0,28851,122350
2019-12-15,0,0,0,0,0,0,0,0,26190,149793
2019-12-16,98454842,20951794,37592236,91550857,10313107,2981032,4962838,820495,45182,491974
2019-12-17,67603026,15730167,27536379,94954486,7210006,3545372,4675030,1414661,47068,512238
2019-12-18,51015272,16142034,21139206,77942502,6287152,2608856,3534007,1574736,98247,885197
2019-12-19,91739914,17504694,25800264,65652063,7071044,2158049,4999281,1059996,54299,408254
2019-12-20,166350162,28315041,43018459,82835481,6635462,5057252,4664703,1390238,33963,221357
2019-12-21,0,0,0,0,0,0,0,0,18334,140571
2019-12-22,0,0,0,0,0,0,0,0,39439,269263
2019-12-23,55266280,24473780,22170145,33090869,5945716,1922664,5021547,991045,73512,427008
2019-12-24,21064715,7312983,6282755,23007104,5353032,931370,5333253,432731,42855,198017
2019-12-25,0,0,0,0,0,0,0,0,26617,223660
2019-12-26,33363958,19592093,8895823,27566475,5749544,1338659,8057625,897617,33678,265831
2019-12-27,41758027,20068517,17401075,54821662,7957823,1903574,5505257,1141799,32837,246639
2019-12-28,0,0,0,0,0,0,0,0,26227,191440
2019-12-29,0,0,0,0,0,0,0,0,29683,311640
2019-12-30,51752648,21793324,27536163,49965349,9077403,2232743,4741023,1052482,27642,319065
2019-12-31,56713484,17712296,21004967,55727852,13141337,2939908,5313437,1409291,26457,288539
2020-01-01,0,0,0,0,0,0,0,0,17080,136908
2020-01-02,63630606,31216186,26213856,84614398,13511762,4124162,7110865,1458523,33875,211832
2020-01-03,82517247,30066966,31568536,82836930,13453114,4022800,13532148,4508030,67122,408372
2020-01-04,0,0,0,0,0,0,0,0,32079,184517
2020-01-05,0,0,0,0,0,0,0,0,41628,263550
2020-01-06,64459719,23765696,23248607,43567372,12827237,2624087,15681672,2604782,55891,380865
2020-01-07,48264561,23411272,17080702,70846663,10398116,2168595,8205472,1991655,96408,458723
2020-01-08,70363907,28450941,15198679,97162746,12295726,5153917,21312177,6402672,102927,579004
2020-01-09,46181368,25325810,14986593,58430123,8984607,3690247,10519986,3102899,57039,361768
2020-01-10,58619205,23729881,35648325,76285695,10516160,2624339,6365571,1902926,75581,398475
2020-01-11,0,0,0,0,0,0,0,0,47661,383807
2020-01-12,0,0,0,0,0,0,0,0,40674,244741
2020-01-13,49607999,25591261,17309597,81917996,6732627,2759204,7358497,2879830,31996,212267
2020-01-14,70436355,25173220,29531139,78277348,15978074,2349089,6568003,2096464,111258,1136741
2020-01-15,71586458,26357208,12449293,64579688,7282882,2782055,6687843,1778073,81065,762219
2020-01-16,57822982,19794646,13355855,57840828,6862373,2364004,5930941,1838362,49228,450158
2020-01-17,103128286,25322875,18468199,84234747,10881846,2591978,10995321,2294362,70777,746377
2020-01-18,0,0,0,0,0,0,0,0,37908,701071
2020-01-19,0,0,0,0,0,0,0,0,75232,685309
2020-01-20,0,0,0,0,0,0,0,0,40972,362391
2020-01-21,87470441,20142785,20582336,114690543,7753991,2388928,6350770,1718075,35142,341699
2020-01-22,52220781,20463676,13525825,64507744,7534032,1712433,4927502,3209826,26502,280757
2020-01-23,55476336,25847325,20853577,103571254,10592293,1949422,8505354,3845425,46924,370642
2020-01-24,99202001,39490440,23158240,88269675,8978058,7511021,9545310,2981969,41551,429285
2020-01-25,0,0,0,0,0,0,0,0,25465,193336
2020-01-26,0,0,0,0,0,0,0,0,33432,263569
2020-01-27,91958067,46169709,33189339,138698314,13187950,3702613,9325951,3092108,51593,400021
2020-01-28,71742722,26837399,18179430,93442764,12961449,1982662,7184403,2829699,73175,480910
2020-01-29,57094140,31556813,16275785,58469320,11309808,2296725,4898675,2582827,54899,301116
2020-01-30,82013097,40565796,28782170,110993369,17343403,4236005,8679837,3663338,64247,457619
2020-01-31,112226235,51228335,41811144,121368680,17085487,9545577,14683805,4370218,45004,381193
2020-02-01,0,0,0,0,0,0,0,0,28257,250699
2020-02-02,0,0,0,0,0,0,0,0,43503,588237
2020-02-03,74017917,29325726,38006154,81773741,18359241,6236287,8914996,5412596,49304,409636
2020-02-04,67731320,33186132,34022571,89260891,13976352,2612004,10017171,5449184,47722,379970
2020-02-05,68416686,42336234,27864571,80168941,12681320,9433717,5967801,5004831,67959,578676
2020-02-06,53528398,22519597,23195991,90479579,8004311,1734765,4596864,3540126,58119,634948
2020-02-07,70147677,27384754,22660262,64685134,13283610,6240415,5807162,2834530,45395,630449
2020-02-08,0,0,0,0,0,0,0,0,44244,523923
2020-02-09,0,0,0,0,0,0,0,0,43926,371196
2020-02-10,46951338,21840427,14879653,54786093,7999221,1951438,6123943,2749187,60552,558282
2020-02-11,61300493,33746030,16981347,63911553,9478638,1527444,5226055,3277683,64177,532966
2020-02-12,44394574,25151715,14385995,47630911,6438049,1549665,5150694,3901771,62647,1004468
2020-02-13,60846022,22544172,21903384,73887291,8937664,1955196,7628375,3425494,83129,1148875
2020-02-14,69150674,25199070,15748822,53448220,7089606,2222983,5048114,3070874,45123,789936
2020-02-15,0,0,0,0,0,0,0,0,58864,868276
2020-02-16,0,0,0,0,0,0,0,0,54864,1111042
2020-02-17,0,0,0,0,0,0,0,0,71841,1103690
2020-02-18,62790110,26048458,32431172,43068869,8015967,8614850,10577683,2550653,73749,1089775
2020-02-19,59712763,24086593,17646899,54754158,6822959,1721839,8614333,3241958,59015,685046
2020-02-20,72915006,41685931,28461258,122395709,11525499,3506332,8247384,3788027,59034,960853
2020-02-21,125948592,67295475,26907160,80433799,16340933,5290578,14994006,3239977,40612,533521
2020-02-22,0,0,0,0,0,0,0,0,24840,331628
2020-02-23,0,0,0,0,0,0,0,0,35808,478870
2020-02-24,177572686,88332415,53803664,119591178,17317318,6486694,29744732,4491672,58474,744602
2020-02-25,239342215,96587817,60882091,141465133,24352613,9780094,28521392,3848019,51731,764771
2020-02-26,211383983,78115866,69927804,125196767,25731106,17782701,18077076,5380546,94238,1396969
2020-02-27,301927173,129563977,86150829,174419725,33383419,8808139,27235651,6349030,65432,1248780
2020-02-28,428698101,159707867,130542953,200127685,53465253,14711316,40916021,5260573,74024,1098948
2020-02-29,0,0,0,0,0,0,0,0,35947,540253
2020-03-01,0,0,0,0,0,0,0,0,42789,722087
2020-03-02,273927387,113001976,80574639,160510396,33471733,20714888,16552363,5107428,56348,815593
2020-03-03,344741085,144885638,87015923,164354714,49274322,10713228,29018950,6108094,59436,721010
2020-03-04,200722680,73853128,45242981,88801813,26946383,7857349,12881680,5762051,40420,466808
2020-03-05,197434480,89028124,51048802,117267348,21067840,5632283,18503404,4182109,48158,572387
2020-03-06,255801123,88273640,70088728,121116834,87178517,10730456,25979810,10116978,46534,562768
2020-03-07,0,0,0,0,0,0,0,0,44979,637515
2020-03-08,0,0,0,0,0,0,0,0,79257,1266418
2020-03-09,321900901,122910330,75626023,156006195,45407206,24559965,24642906,20371752,121026,1661059
2020-03-10,327523649,103810361,125277457,168940159,45852587,15518237,18921365,10701136,90471,979994
2020-03-11,273782567,99858013,84913721,161128821,31933547,13201610,18659648,8130492,75044,1120845
2020-03-12,447224536,140435049,101016770,210461094,30132376,10682979,31078496,11764167,292193,4069735
2020-03-13,356465636,150321098,82803612,129461436,23977993,8865231,33653045,9877076,410532,4478082
2020-03-14,0,0,0,0,0,0,0,0,144990,1287402
2020-03-15,0,0,0,0,0,0,0,0,134454,1317583
2020-03-16,342190320,85180413,58474859,106578150,37507592,7352774,25457608,9110551,230275,2487874
2020-03-17,249930078,126263850,60313100,95664495,21984416,5784274,26181658,8440137,151423,1317206
2020-03-18,304688065,115913321,79990798,99495671,55906664,13489959,22041511,24621172,134311,1204453
2020-03-19,326572265,125319490,63564011,77055745,24412858,7097661,20471424,15471568,189321,1930983
2020-03-20,378807268,131553411,71894251,107683311,22993285,9707406,20672172,17048864,224285,2554671
2020-03-21,0,0,0,0,0,0,0,0,124882,1215893
2020-03-22,0,0,0,0,0,0,0,0,113798,1045684
2020-03-23,344243569,124963762,69588096,114126121,24406030,11908309,26973424,9085405,168090,1441933
2020-03-24,257692538,105615430,53750681,97977840,14087156,5330190,21532798,10230977,143814,1271309
2020-03-25,295691642,93881941,60594811,95492237,12109986,6007813,16283708,12188367,137877,1049399
2020-03-26,276187734,80730137,63061244,112186009,11136690,3223178,13530161,16568657,79197,685252
2020-03-27,256654044,57515299,55346970,83036039,13649235,5599809,9834854,14636757,79623,752793
2020-03-28,0,0,0,0,0,0,0,0,78447,924663
2020-03-29,0,0,0,0,0,0,0,0,63889,556058
2020-03-30,168336699,50775501,49476247,52019017,14841560,4535451,11903661,21480293,127968,815442
2020-03-31,193257844,61590704,71270453,76176129,12538823,6499846,12565705,15855730,70010,552678
2020-04-01,191532952,50875359,50290603,73387629,14395446,10075237,10860151,15147792,91190,670837
2020-04-02,173083437,53653631,38680038,60511462,6635623,4596139,9256897,42511127,151344,1135144
2020-04-03,148301334,45463949,36785369,71996105,8125442,3617134,8704777,29086128,104070,766187
2020-04-04,0,0,0,0,0,0,0,0,75675,600636
2020-04-05,0,0,0,0,0,0,0,0,44972,442148
2020-04-06,184636895,65494551,42463044,88559376,12030869,4730256,15004508,21154609,114234,1724303
2020-04-07,220729938,74815928,37579346,84722726,15842691,9987570,8946940,25813465,105339,1707207
2020-04-08,163398123,47366125,36330197,54290888,11637334,3710029,7436124,20986582,74407,1119231
2020-04-09,189874748,70798302,45585715,70754428,18527762,4384656,18153416,41173792,59949,725006
2020-04-10,0,0,0,0,0,0,0,0,103715,1258135
2020-04-11,0,0,0,0,0,0,0,0,41932,633174
2020-04-12,0,0,0,0,0,0,0,0,69979,759530
2020-04-13,123521461,39986630,34635168,41171039,10029505,2382722,19540299,16012766,97479,1071264
2020-04-14,142746914,70721447,40589716,60965777,9618456,2217052,16659284,22950720,66905,696079
2020-04-15,133973568,50893227,33560146,68767197,11539341,3123811,11991576,26333639,60251,742019
2020-04-16,152681610,66187480,38036178,43512659,8535325,2025067,8571682,31152271,122034,1673638
2020-04-17,174208805,62120354,36564102,45755746,10636559,2425340,14685424,31534931,51408,730021
2020-04-18,0,0,0,0,0,0,0,0,48345,1146710
2020-04-19,0,0,0,0,0,0,0,0,47289,909311
2020-04-20,111459156,37833902,27264457,45915309,7516309,4206191,10272773,112645464,89917,1531959
2020-04-21,140952221,82382826,38298289,46835026,8307161,3338878,13118499,126251659,61647,903716
2020-04-22,105434927,42728070,28988559,42705112,6598324,3278848,12754355,55292498,62482,1002620
2020-04-23,120608846,44712956,37274036,48444889,7498827,2372535,14546269,38863657,105090,1443041
2020-04-24,83593158,37366694,33685759,36026485,7607419,2425115,11349543,23951685,56525,767141
2020-04-25,0,0,0,0,0,0,0,0,41124,872396
2020-04-26,0,0,0,0,0,0,0,0,47935,742556
2020-04-27,82377168,39959930,32117878,32790852,10318373,2551741,9573911,33241714,63191,855837
2020-04-28,111280080,54529208,38044947,39583022,11366786,2901868,10791291,20024806,47111,637343
2020-04-29,125473801,51311495,37276220,56130483,10410966,2542949,11517030,22913121,173605,1583290
2020-04-30,125785480,43989125,54601809,66483681,13180775,5191195,14461649,24484871,200661,1672168
2020-05-01,124766916,46450140,35899773,66356942,11358794,9036605,11250912,13971645,95411,819495
2020-05-02,0,0,0,0,0,0,0,0,61668,449007
2020-05-03,0,0,0,0,0,0,0,0,96928,790112
2020-05-04,81585876,36573017,23428900,39882230,9838550,3812518,8025594,13602460,83321,1093162
2020-05-05,89185903,38178116,24126569,43143146,8709156,3508950,9966041,19126762,80228,608599
2020-05-06,74014900,40550072,25041214,42889993,17297915,3536740,13941717,16997912,100284,807352
2020-05-07,80374588,37646098,31262713,40820526,11238336,3043495,13716849,11947935,143061,1366488
2020-05-08,78919581,32533526,21889237,69964616,9062742,3751430,11972038,10778367,99727,951912
2020-05-09,0,0,0,0,0,0,0,0,78891,494826
2020-05-10,0,0,0,0,0,0,0,0,185391,1536414
2020-05-11,87428442,35415287,34365229,36267607,9491900,4811238,11127090,10325084,172103,1112963
2020-05-12,107701418,40544571,64766364,52148167,11423302,4295131,10910705,10143174,85390,717507
2020-05-13,152324222,65985709,30750529,60672782,14532522,2614225,11081778,9535896,88661,741673
2020-05-14,127856013,50656507,48515998,70304080,12327789,2136949,16932859,10845439,141503,1161020
2020-05-15,113258000,58559087,33550639,44747847,8208314,1919518,14606293,11536691,114593,758394
2020-05-16,0,0,0,0,0,0,0,0,59591,709276
2020-05-17,0,0,0,0,0,0,0,0,67132,749044
2020-05-18,132137845,44610971,39123939,53805097,11509150,3212682,15115696,19310976,80712,1112989
2020-05-19,99297291,37537971,30108746,39695505,10547167,1998140,8915397,9821608,83838,632529
2020-05-20,96704667,42928317,34853111,44934849,12150767,2451440,9779875,11304563,73688,683265
2020-05-21,91778099,46560716,27661625,57020038,10214761,1913230,11178814,20162338,101587,1029671
2020-05-22,59620558,31122067,30440152,51603777,5940903,1293979,8181198,10906412,58325,763053
2020-05-23,0,0,0,0,0,0,0,0,45594,524779
2020-05-24,0,0,0,0,0,0,0,0,73478,656125
2020-05-25,0,0,0,0,0,0,0,0,59387,462906
2020-05-26,92826825,30254129,52509586,56321788,8537823,3694277,13738082,12697704,57480,502810
2020-05-27,109631803,59120920,33805667,53484988,9639019,2754407,12051602,13634435,74417,517624
2020-05-28,96659094,44366803,43836569,58435554,12099298,4016878,9217507,7896582,72428,635718
2020-05-29,130014171,52949011,48792962,75845610,16807836,3251786,13490175,12072712,55967,590476
2020-05-30,0,0,0,0,0,0,0,0,55483,1053897
2020-05-31,0,0,0,0,0,0,0,0,54271,821685
2020-06-01,64583475,27556379,32804662,54049319,15011108,8840425,7801012,7981750,76707,874909
2020-06-02,80204006,34542567,31879215,65337842,13911985,5054566,9634333,9292030,103858,992386
2020-06-03,101167908,39393252,30517703,64245052,13578357,4339347,16794608,11572687,43884,502763
2020-06-04,87211813,40594782,28392677,57984836,15657071,5187959,10274214,11477750,59429,700852
2020-06-05,151822032,48989873,36885174,63353646,20240836,11119779,15759549,12029604,46692,490604
2020-06-06,0,0,0,0,0,0,0,0,33841,386772
2020-06-07,0,0,0,0,0,0,0,0,57849,531589
2020-06-08,77108086,32110901,31642377,42598286,11307564,3400377,9264747,15018065,43033,384292
2020-06-09,85419244,33602385,33197152,50518924,10906935,3224299,8911058,10028216,49325,426273
2020-06-10,94540454,61837628,28549909,95430743,15439743,5309910,13685086,8692184,49804,448862
2020-06-11,217256098,70907770,55737225,105502271,17382708,6431345,11518718,24196553,93865,801413
2020-06-12,223176717,73954276,60530910,80264522,11280136,3033666,6782322,9529350,50241,436508
2020-06-13,0,0,0,0,0,0,0,0,27001,262892
2020-06-14,0,0,0,0,0,0,0,0,31015,296980
2020-06-15,141948773,45014022,32660054,87932622,8344818,2618391,7729759,7608642,88194,888827
2020-06-16,149309325,54425709,35562973,79114016,14801495,4747400,7725365,12147850,52823,524841
2020-06-17,91367548,35115881,26780372,69645908,7519511,1963015,4851048,7475385,51815,494838
2020-06-18,88283949,31046193,20150295,52617149,9223870,1753116,5649759,6311824,35700,353749
2020-06-19,152924157,51446128,34767395,82295876,9574663,2029036,11633062,13322892,47667,413991
2020-06-20,0,0,0,0,0,0,0,0,31861,273108
2020-06-21,0,0,0,0,0,0,0,0,23237,256893
2020-06-22,83872321,24928859,20808661,42842972,10113547,2423951,13296693,8155314,58557,719885
2020-06-23,73555120,33592786,20436806,38794723,10323759,1985072,12207926,7038392,40654,401664
2020-06-24,125465195,45095860,34722477,51729866,12764469,2273900,10867887,11442024,66842,941368
2020-06-25,91095228,39301526,29563012,50446479,11885558,1550615,6893553,8932228,59972,641112
2020-06-26,139672559,54512307,34498300,61108398,14775478,3448148,9881139,5147681,50577,620287
2020-06-27,0,0,0,0,0,0,0,0,45788,628203
2020-06-28,0,0,0,0,0,0,0,0,29871,405992
2020-06-29,84498169,36491281,24355261,41062290,8857687,30236795,6084031,7465914,41620,648093
2020-06-30,117764704,39780679,34338905,71503582,15611201,3672233,14646530,5353276,28859,426905
2020-07-01,72008768,32841417,22657616,58234948,14263346,8775525,13164671,6990179,37616,510217
2020-07-02,70937045,31586018,20662986,50378356,8516621,2735832,8866707,5322640,45623,584500
2020-07-03,0,0,0,0,0,0,0,0,27199,327497
2020-07-04,0,0,0,0,0,0,0,0,28735,299314
2020-07-05,0,0,0,0,0,0,0,0,36681,340492
2020-07-06,65415902,35609964,21611845,72818725,9288980,2945403,7306619,6471408,51458,847908
2020-07-07,83548978,37923174,18677808,40231061,13763683,3005117,12468445,4440392,32449,556159
2020-07-08,60338422,30190383,18635815,46368610,9039828,2201444,11193995,4605870,58352,906988
2020-07-09,94538587,40986668,28463425,71306612,14888478,2701364,14481791,5519664,55444,652558
2020-07-10,59007937,31174783,24492234,49732388,10091702,2186104,8492838,5524045,40643,473319
2020-07-11,0,0,0,0,0,0,0,0,23196,308858
2020-07-12,0,0,0,0,0,0,0,0,32914,474969
2020-07-13,111364995,67066780,20878236,54739703,8785946,2115751,11772069,6204529,39871,572555
2020-07-14,109407636,72102492,34605272,63822614,11203497,1656325,10506533,4815932,45176,432590
2020-07-15,94752941,54642760,31108986,57435054,8488010,2055547,7494143,7287584,39118,366008
2020-07-16,53962792,46226498,26116436,39442012,10234012,1920542,11441590,3159809,46384,625733
2020-07-17,69926116,34644831,20730269,44475945,10759616,2479568,10186290,3888863,27559,334580
2020-07-18,0,0,0,0,0,0,0,0,23734,350732
2020-07-19,0,0,0,0,0,0,0,0,28069,359035
2020-07-20,54015801,42225165,20011251,25999122,7977424,2656019,10574694,3795562,36510,405157
2020-07-21,61741518,45811285,22432795,52399377,9993466,3430727,12373246,8001341,60603,661349
2020-07-22,63533989,29594325,19629954,33541125,7790391,2491421,18501838,3820579,49140,721401
2020-07-23,76862267,54475612,17831083,45382949,12160575,1981337,23155151,5886202,52178,1118817
2020-07-24,78568641,50541494,17461568,34131533,8662723,3228694,14952064,4770574,42648,903339
2020-07-25,0,0,0,0,0,0,0,0,41183,1049269
2020-07-26,0,0,0,0,0,0,0,0,61770,1285413
2020-07-27,54413950,38591959,16886193,43982510,7607874,1937577,21713759,6570968,147275,1778085
2020-07-28,67952777,33991733,22633506,31621835,9098012,1881348,20468577,4562147,83420,1127089
2020-07-29,51432719,27603812,23027265,41298362,7076085,1936525,26130046,3087830,85871,801130
2020-07-30,69607895,43705522,27495916,52230090,10149397,29715764,18331486,10422947,58920,1033049
2020-07-31,83976703,54019312,36408840,70966273,9913348,3800226,15433683,5179018,70523,912767
